,Tweet,handle,tweet_text,Polarity,Subjectivity
2356,@united how about plowing the snow at a gate before the plane arrives so we don't sit for 45 minutes after an 8 hr flight.... Fail,@united, how about plowing the snow at a gate before the plane arrives so we don't sit for 45 minutes after an 8 hr flight.... Fail,-0.5,0.29999999999999993
2361,@united the worst customer service in Denver.,@united, the worst customer service in Denver.,-1.0,1.0
2366,@united No wonder the cabin is filthy. #badservice,@united, No wonder the cabin is filthy. #badservice,-0.8,1.0
2378,@united correct?  What's correct?  Sorry I'm lost,@united, correct?  What's correct?  Sorry I'm lost,-0.5,1.0
2396,"@united Ill check it out, appreciate the response, regardless.",@united," Ill check it out, appreciate the response, regardless.",-0.5,1.0
2403,@united terrible travel experience. Traveled 8000 miles roundtrip but two Cancelled Flightlations of short hops cost me two days,@united, terrible travel experience. Traveled 8000 miles roundtrip but two Cancelled Flightlations of short hops cost me two days,-0.5,0.65
2417,@united Worst airline ever?,@united, Worst airline ever?,-1.0,1.0
2431,@united I would like 2 speak @United VP of #CustExp Jimmy Samartzis! I sent a survey/email about my awful flight exp http://t.co/OtFZ7CygUQ,@united, I would like 2 speak  VP of #CustExp Jimmy Samartzis! I sent a survey/email about my awful flight exp http://t.co/OtFZ7CygUQ,-1.0,1.0
2433,@united Hello United. You should take care of your call center in Mexico City Office. Terrible attitude from the lady who was helping me.,@united, Hello United. You should take care of your call center in Mexico City Office. Terrible attitude from the lady who was helping me.,-0.55,0.55
2436,@united UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.,@united, UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.,-0.75,0.75
2450,"@united All flights Cancelled Flighted :( Trip refunded without difficulty, staff extremely helpful, no complaints! Way to handle bad weather!",@united," All flights Cancelled Flighted :( Trip refunded without difficulty, staff extremely helpful, no complaints! Way to handle bad weather!",-0.5937499999999999,0.8888888888888888
2460,@united DEN-PHX flight tomorrow Cancelled Flighted. Asked for overnight 2nite in LAX/SNA. Told not without paying. That's wrong,@united, DEN-PHX flight tomorrow Cancelled Flighted. Asked for overnight 2nite in LAX/SNA. Told not without paying. That's wrong,-0.5,0.9
2471,@united once again your lack of customer service astounds me! You are the worst airline in the history of airlines! Train your staff!,@united, once again your lack of customer service astounds me! You are the worst airline in the history of airlines! Train your staff!,-1.0,1.0
2476,"fuck you, @united and your shitty fucking information http://t.co/scQUjbvsTA",,"fuck you,  and your shitty fucking information http://t.co/scQUjbvsTA",-0.5,0.7
2505,@united just had the worst customer service experience ever on united airlines,@united, just had the worst customer service experience ever on united airlines,-1.0,1.0
2525,@united Will never fly with you again! Terrible service!! Ruined our entire vacation!! #lostsuitcase #noreimbursement,@united, Will never fly with you again! Terrible service!! Ruined our entire vacation!! #lostsuitcase #noreimbursement,-0.5,0.8416666666666667
2527,@united 132 characters does not cover my reasons I'm afraid,@united, 132 characters does not cover my reasons I'm afraid,-0.6,0.9
2536,@united coupled with self-service policies/cost cutting exacerbates the noted issues. (3/3),@united, coupled with self-service policies/cost cutting exacerbates the noted issues. (3/3),-0.6,0.9
2539,@United terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,@United, terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,-1.0,1.0
2577,@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!,@united, - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!,-0.5859375,0.6
2624,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,@united, y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,-0.5,1.0
2673,@united Booked 11 tix 1 month ago and now its about $157 CHEAPER and customer service was useless. What's up with that???,@united, Booked 11 tix 1 month ago and now its about $157 CHEAPER and customer service was useless. What's up with that???,-0.5,0.2
2680,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,@united, you phone customer service team is bad. Think it is time for me to consider switching airlines.,-0.6999999999999998,0.6666666666666666
2738,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,@united, 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,-0.65,0.8
2743,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",@united," Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",-1.0,1.0
2766,@united - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,@united, - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,-0.5,0.5625
2776,@united Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.,@united, Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.,-0.5,0.5
2785,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,@United,  do it again!   I will now miss one or probably both our Aspen events. #Fail,-0.5,0.29999999999999993
2794,"@united I'm sorry it's cold in chicago, but I don't see why that means it takes 45 minutes for my priority bag to show up on the carousel.",@united," I'm sorry it's cold in chicago, but I don't see why that means it takes 45 minutes for my priority bag to show up on the carousel.",-0.55,1.0
2802,@united Bag MIA since Wednesday. Still no word where it is or if we'll ever see it again. #lostluggage #frustrated,@united, Bag MIA since Wednesday. Still no word where it is or if we'll ever see it again. #lostluggage #frustrated,-0.7,0.2
2824,@united this is besides the fact that one week ago you delayed me by 18 hours. i am not impressed at all.,@united, this is besides the fact that one week ago you delayed me by 18 hours. i am not impressed at all.,-0.5,1.0
2845,@united Another terrible experience with United. Discrimination. Delays. And no help from customer service #united #notimpressed,@united, Another terrible experience with United. Discrimination. Delays. And no help from customer service #united #notimpressed,-1.0,1.0
2855,@united your customer service is crap.,@united, your customer service is crap.,-0.8,0.8
2908,"@united You just tried to charge $750 for a $539 flight when I tried to make a change over the phone, not including $200 change fee. WTF?",@united," You just tried to charge $750 for a $539 flight when I tried to make a change over the phone, not including $200 change fee. WTF?",-0.5,1.0
2920,@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman,@united, airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via ,-0.5,0.7
2928,@united this is very disappointing. This is about customer service.,@united, this is very disappointing. This is about customer service.,-0.78,0.9099999999999999
2953,@united Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,@united, Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,-1.0,1.0
2984,@united your customer service is terrible,@united, your customer service is terrible,-1.0,1.0
3000,@united is a money sucking airline with terrible terrible customer service,@united, is a money sucking airline with terrible terrible customer service,-1.0,1.0
3012,@united is the worst http://t.co/27aitZl6nd,@united, is the worst http://t.co/27aitZl6nd,-1.0,1.0
